time,state,altitude_m,rotation_x_deg,rotation_y_deg,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,roll_rate_deg_s,control_allowed,fin_command
1782241196.6849244,IDLE,-0.09,-1.3718354085713134,-84.74747169712204,-4.411775022507339,0.34377467707849396,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.6951656,IDLE,-0.09,-1.3718354085713134,-84.74747169712204,-4.411775022507339,0.34377467707849396,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.7060485,IDLE,-0.09,-1.3718354085713134,-84.74747169712204,-4.411775022507339,0.34377467707849396,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.7163556,IDLE,-0.09,-1.3718354085713134,-84.74747169712204,-4.411775022507339,0.34377467707849396,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.7267337,IDLE,-0.09,-1.3718354085713134,-84.74747169712204,-4.411775022507339,0.34377467707849396,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.7371392,IDLE,-0.12,-2.0765322795255807,-84.5177059476485,-4.354479242994256,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.7477982,IDLE,-0.12,-2.0765322795255807,-84.5177059476485,-4.354479242994256,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.7585042,IDLE,-0.12,-2.0765322795255807,-84.5177059476485,-4.354479242994256,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.7687955,IDLE,-0.12,-2.0765322795255807,-84.5177059476485,-4.354479242994256,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.779339,IDLE,-0.12,-2.0765322795255807,-84.5177059476485,-4.354479242994256,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.7897186,IDLE,-0.12,-1.858301338497752,-84.91582240495373,-4.411775022507339,0.4583662361046586,0.0,0.0,False,0.0
1782241196.800124,IDLE,-0.12,-1.858301338497752,-84.91582240495373,-4.411775022507339,0.4583662361046586,0.0,0.0,False,0.0
1782241196.810575,IDLE,-0.12,-1.858301338497752,-84.91582240495373,-4.411775022507339,0.4583662361046586,0.0,0.0,False,0.0
1782241196.8209507,IDLE,-0.12,-1.858301338497752,-84.91582240495373,-4.411775022507339,0.4583662361046586,0.0,0.0,False,0.0
1782241196.8315628,IDLE,-0.12,-1.77002130775268,-84.6984204024928,-4.411775022507339,0.34377467707849396,0.4583662361046586,0.4583662361046586,False,0.0
1782241196.8424025,IDLE,-0.1,-1.77002130775268,-84.6984204024928,-4.411775022507339,0.34377467707849396,0.4583662361046586,0.4583662361046586,False,0.0
1782241196.8529432,IDLE,-0.1,-1.77002130775268,-84.6984204024928,-4.411775022507339,0.34377467707849396,0.4583662361046586,0.4583662361046586,False,0.0
1782241196.8634338,IDLE,-0.1,-1.77002130775268,-84.6984204024928,-4.411775022507339,0.34377467707849396,0.4583662361046586,0.4583662361046586,False,0.0
1782241196.8741155,IDLE,-0.1,-1.77002130775268,-84.6984204024928,-4.411775022507339,0.34377467707849396,0.4583662361046586,0.4583662361046586,False,0.0
1782241196.8846502,IDLE,-0.1,-2.1659538007813777,-83.95030183873705,-4.411775022507339,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.895347,IDLE,-0.1,-2.1659538007813777,-83.95030183873705,-4.411775022507339,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
